time,open,high,low,close,volume
2022-08-31,72.82,73.24,71.12,71.12,1055900
2022-09-05,71.12,71.38,69.85,69.94,1547800
2022-09-06,69.94,71.12,69.51,70.02,1027300
2022-09-07,69.43,69.85,67.57,67.74,2293300
2022-09-08,68.5,68.5,66.04,66.04,1074300
2022-09-09,66.47,67.14,66.21,66.72,1029200
2022-09-12,67.4,67.48,66.72,66.97,707393
2022-09-13,67.23,67.23,66.55,66.55,1191450
2022-09-14,65.37,67.31,65.2,66.3,1090341
2022-09-15,66.47,67.14,66.13,67.06,614855
2022-09-16,67.14,67.74,66.47,67.74,1520836
2022-09-19,66.89,67.91,66.04,66.72,939868
2022-09-20,66.72,67.74,66.55,67.06,523224
2022-09-21,67.14,67.4,65.96,66.8,500277
2022-09-22,65.79,66.55,65.62,66.04,1183870
2022-09-23,65.37,65.79,64.18,64.26,1035807
2022-09-26,63.59,65.2,62.74,63.5,1256770
2022-09-27,64.35,64.35,62.83,62.91,654279
2022-09-28,62.66,63.5,62.49,63.5,588760
2022-09-29,64.35,64.35,62.66,62.66,588618
2022-09-30,61.98,62.91,61.3,61.98,1263216
2022-10-03,62.23,62.49,59.52,59.78,895901
2022-10-04,59.27,60.88,58.85,60.37,1281903
2022-10-05,60.45,60.96,60.2,60.54,835756
2022-10-06,60.96,60.96,59.18,59.35,752134
2022-10-07,58.93,58.93,55.29,56.47,2114289
2022-10-10,56.31,57.32,54.27,55.12,1317571
2022-10-11,55.29,55.88,52.5,52.5,1162567
2022-10-12,53.34,55.29,52.66,54.19,1518177
2022-10-13,54.27,56.31,53.09,56.31,1597432
2022-10-14,58.0,58.0,56.98,57.66,1600459
2022-10-17,56.98,57.58,55.46,56.14,1241850
2022-10-18,57.58,57.58,56.98,57.32,885675
2022-10-19,57.49,57.58,56.98,57.49,627787
2022-10-20,57.49,59.27,56.81,58.59,1517785
2022-10-21,58.59,59.86,57.58,57.58,1284429
2022-10-24,58.85,58.85,55.71,57.58,670658
2022-10-25,55.88,59.78,55.88,59.18,1536394
2022-10-26,59.78,59.78,58.0,59.27,591925
2022-10-27,59.69,61.72,58.68,60.71,1299122
2022-10-28,61.39,63.08,60.62,60.62,1562170
2022-10-31,62.23,62.23,61.39,62.23,660625
2022-11-01,62.66,63.5,62.06,63.5,826630
2022-11-02,62.66,63.08,60.96,62.32,1255849
2022-11-03,60.96,62.15,60.96,61.81,727061
2022-11-04,60.54,61.39,58.34,60.79,1538569
2022-11-07,60.79,61.81,60.2,60.79,1232957
2022-11-08,60.96,63.5,60.62,61.47,1661225
2022-11-09,62.23,62.83,61.47,62.66,1215481
2022-11-10,62.57,62.57,60.62,61.64,959263
2022-11-11,61.81,63.93,61.81,63.93,1315047
2022-11-14,63.93,64.77,62.74,63.59,1537405
2022-11-15,62.99,64.69,61.05,63.5,1582693
2022-11-16,59.52,66.04,59.52,63.59,2350806
2022-11-17,64.43,64.86,63.93,64.77,1646478
2022-11-18,64.26,65.11,62.32,64.77,1565603
2022-11-21,64.77,64.77,63.5,63.5,1107753
2022-11-22,63.08,64.35,61.39,62.23,1936869
2022-11-23,61.81,62.23,61.3,62.23,794699
2022-11-24,62.23,62.66,61.39,61.81,1082309
2022-11-25,61.89,62.32,61.64,61.89,1675974
2022-11-28,63.08,65.2,62.49,64.94,1343149
2022-11-29,64.35,67.57,64.35,67.57,1709345
2022-11-30,67.99,68.58,65.2,68.58,1324673
2022-12-01,68.5,68.92,67.06,67.74,1180842
2022-12-02,67.65,71.97,67.14,71.97,1243982
2022-12-05,71.21,73.66,69.85,71.97,1668352
2022-12-06,71.97,72.14,67.74,67.74,1309556
2022-12-07,67.74,69.43,66.04,66.47,1456577
2022-12-08,66.89,68.58,65.2,65.2,2110951
2022-12-09,66.38,67.06,65.28,65.45,1684857
2022-12-12,66.72,68.16,65.53,65.53,2106780
2022-12-13,66.13,67.14,65.96,66.21,2233239
2022-12-14,67.48,67.48,66.47,66.72,1084310
2022-12-15,66.72,68.33,66.55,67.31,1251584
2022-12-16,67.31,70.19,66.8,67.48,3160071
2022-12-19,67.74,68.58,66.89,67.06,758323
2022-12-20,67.48,69.43,66.89,66.89,1425824
2022-12-21,68.92,68.92,66.64,66.64,962690
2022-12-22,67.31,68.67,67.14,67.14,1073857
2022-12-23,67.91,68.75,66.97,66.97,1080281
2022-12-26,67.06,68.41,66.8,66.8,1204231
2022-12-27,67.91,68.16,66.8,66.97,1059104
2022-12-28,68.07,69.43,67.31,67.74,1174140
2022-12-29,69.68,69.85,68.16,68.33,1238385
2022-12-30,70.19,70.36,67.74,67.74,1512532
2023-01-03,67.91,69.94,67.91,69.94,1090345
2023-01-04,70.19,70.19,69.26,70.11,838779
2023-01-05,70.11,71.12,69.85,71.12,1080011
2023-01-06,71.12,71.8,71.04,71.12,1127163
2023-01-09,72.65,73.58,71.8,73.58,1668531
2023-01-10,72.99,76.12,72.99,73.92,2114849
2023-01-11,73.92,73.92,72.05,72.05,984111
2023-01-12,72.14,72.14,70.95,71.8,1879784
2023-01-13,72.14,73.24,72.14,72.65,822866
2023-01-16,72.82,74.93,72.82,73.92,737007
2023-01-17,74.93,75.69,73.92,75.69,645550
2023-01-18,76.2,77.05,75.69,76.2,836046
2023-01-19,75.78,81.28,74.09,78.74,1720442
2023-01-27,78.74,80.1,77.47,78.74,1554077
2023-01-30,77.98,78.32,76.03,76.12,1046115
2023-01-31,76.12,77.81,74.34,77.81,1449748
2023-02-01,77.9,78.32,75.44,75.44,1137519
2023-02-02,75.02,77.9,75.02,76.71,985306
2023-02-03,76.46,78.74,75.44,78.74,894615
2023-02-06,78.4,81.54,77.47,81.28,1154264
2023-02-07,80.69,80.86,77.9,77.9,1196748
2023-02-08,77.98,81.45,77.98,79.76,886576
2023-02-09,79.42,80.44,78.74,78.74,760552
2023-02-10,80.01,80.01,78.57,80.01,648708
2023-02-13,80.27,80.78,77.9,79.17,873881
2023-02-14,79.17,79.17,77.22,78.32,1143667
2023-02-15,78.32,79.76,77.22,78.74,899713
2023-02-16,78.74,79.59,78.07,78.24,777372
2023-02-17,78.74,79.0,77.9,78.74,919596
2023-02-20,78.74,80.01,78.74,79.42,1095988
2023-02-21,79.76,80.35,79.59,79.76,676960
2023-02-22,79.76,79.84,78.32,78.74,1026246
2023-02-23,78.74,79.59,77.22,79.0,1026332
2023-02-24,78.74,79.59,76.2,79.17,631786
2023-02-27,78.74,79.17,77.64,78.57,501731
2023-02-28,78.83,79.34,78.4,79.17,566115
2023-03-01,78.15,79.08,78.07,78.74,730121
2023-03-02,78.74,79.42,77.73,78.91,985271
2023-03-03,77.73,78.57,76.97,76.97,799049
2023-03-06,77.05,78.07,77.05,77.05,712399
2023-03-07,77.47,78.32,77.13,77.81,970761
2023-03-08,77.05,78.07,76.8,78.07,872316
2023-03-09,77.9,79.08,77.64,78.74,1098833
2023-03-10,78.07,78.32,77.47,77.98,708269
2023-03-13,77.9,77.9,76.88,77.47,759814
2023-03-14,77.05,77.22,76.63,77.05,864241
2023-03-15,77.56,77.9,77.13,77.39,808217
2023-03-16,77.05,77.9,75.78,77.05,806313
2023-03-17,77.05,77.13,75.36,75.36,2272490
2023-03-20,75.36,75.78,72.05,72.05,1035307
2023-03-21,72.31,76.12,72.31,73.24,1058061
2023-03-22,73.32,76.12,73.32,75.36,1056346
2023-03-23,75.19,76.8,73.92,76.8,850122
2023-03-24,77.05,77.05,75.27,75.36,630688
2023-03-27,75.36,77.05,74.51,77.05,730499
2023-03-28,76.88,78.66,76.29,77.73,846797
2023-03-29,78.32,78.32,76.63,78.15,423348
2023-03-30,78.15,78.91,77.9,78.49,411004
2023-03-31,78.57,78.91,76.63,77.39,951283
2023-04-03,77.64,78.66,77.22,78.57,737481
2023-04-04,78.57,78.66,77.56,77.9,270521
2023-04-05,78.15,78.15,77.13,77.98,336349
2023-04-06,77.47,77.98,77.22,77.22,376788
2023-04-07,77.05,77.13,75.78,76.2,747860
2023-04-10,76.2,76.2,75.36,75.36,639645
2023-04-11,75.36,76.2,74.68,74.68,752232
2023-04-12,74.76,75.02,74.51,74.76,518806
2023-04-13,74.76,74.93,74.34,74.68,491499
2023-04-14,74.76,75.44,74.68,74.85,415311
2023-04-17,74.85,74.93,74.34,74.85,489420
2023-04-18,74.76,75.02,74.09,74.51,695427
2023-04-19,74.59,75.1,74.51,74.93,417179
2023-04-20,75.19,75.19,74.51,74.76,258080
2023-04-21,74.51,74.59,74.0,74.09,357041
2023-04-24,74.51,74.93,73.66,74.42,506466
2023-04-25,74.68,74.93,74.09,74.76,546290
2023-04-26,74.51,75.78,74.42,75.69,710670
2023-04-27,75.1,76.63,74.85,76.2,581140
2023-04-28,76.2,76.63,75.19,76.63,705032
2023-05-04,76.2,76.2,74.93,74.93,496435
2023-05-05,74.93,76.12,74.68,76.03,226102
2023-05-08,76.2,78.91,76.03,78.74,1502235
2023-05-09,78.74,79.51,78.15,78.15,564410
2023-05-10,77.81,78.74,77.56,77.9,418041
2023-05-11,77.9,77.98,77.05,77.05,506319
2023-05-12,77.05,78.57,76.88,78.57,711269
2023-05-15,77.9,78.74,77.22,77.64,451483
2023-05-16,77.9,78.83,77.3,78.4,666940
2023-05-17,78.32,78.74,78.15,78.57,573251
2023-05-18,78.66,81.28,78.07,80.44,1680806
2023-05-19,80.01,80.35,78.4,79.76,440496
2023-05-22,78.74,79.51,78.07,78.83,623319
2023-05-23,78.74,79.25,77.98,78.57,569233
2023-05-24,78.57,78.57,77.81,78.4,342665
2023-05-25,78.4,79.59,77.39,78.91,607166
2023-05-26,78.91,79.17,77.9,77.9,284190
2023-05-29,77.9,80.44,77.9,78.83,591719
2023-05-30,78.83,80.27,78.24,80.01,565039
2023-05-31,79.51,79.67,78.83,79.59,380711
2023-06-01,80.1,80.1,78.91,79.51,646726
2023-06-02,79.51,80.44,79.0,80.35,739065
2023-06-05,80.61,83.57,80.61,82.98,1299964
2023-06-06,82.98,83.82,81.71,83.82,761266
2023-06-07,83.82,83.82,82.13,82.13,750797
2023-06-08,82.13,86.11,82.13,84.67,1341141
2023-06-09,84.67,86.36,83.82,85.09,821677
2023-06-12,84.59,85.94,83.06,85.52,436746
2023-06-13,84.67,87.21,84.42,86.79,840097
2023-06-14,86.7,88.06,85.94,86.87,842576
2023-06-15,86.79,87.8,86.02,87.63,913438
2023-06-16,88.23,90.09,87.38,88.9,1333946
2023-06-19,87.72,88.14,86.11,86.11,1141315
2023-06-20,85.6,85.6,84.5,84.59,1782749
2023-06-21,84.42,85.09,84.42,84.67,1188227
2023-06-22,86.36,86.36,84.59,85.01,717220
2023-06-23,85.01,85.01,84.25,84.59,706286
2023-06-26,83.91,85.43,83.91,84.67,807728
2023-06-27,84.67,85.52,84.42,84.67,686645
2023-06-28,84.67,86.53,84.5,85.6,822207
2023-06-29,86.19,87.21,85.6,86.28,642122
2023-06-30,85.6,86.19,84.67,84.67,557300
2023-07-03,84.67,85.35,84.5,84.67,490833
2023-07-04,85.26,86.28,84.59,84.67,683429
2023-07-05,85.52,86.79,84.92,86.36,954822
2023-07-06,86.45,86.53,85.09,85.26,1021691
2023-07-07,85.09,88.9,85.01,88.9,1066312
2023-07-10,88.82,88.82,86.62,86.96,916503
2023-07-11,86.19,88.9,86.19,87.21,888492
2023-07-12,86.96,88.48,86.96,88.06,743776
2023-07-13,88.9,88.9,87.8,88.82,929375
2023-07-14,88.82,88.9,88.06,88.9,798828
2023-07-17,88.9,88.9,88.23,88.73,792928
2023-07-18,88.82,88.9,88.31,88.31,590877
2023-07-19,88.56,90.68,88.56,90.17,927729
2023-07-20,89.33,90.09,87.72,88.9,772446
2023-07-21,88.9,88.9,88.06,88.9,664121
2023-07-24,88.99,89.24,88.48,88.56,809968
2023-07-25,90.4,92.5,90.3,91.7,2376800
2023-07-26,91.9,93.4,91.9,93.4,1149142
2023-07-27,93.7,93.7,92.5,92.7,959168
2023-07-28,92.7,93.0,91.8,93.0,1118204
2023-07-31,93.0,93.2,91.6,91.6,1469179
2023-08-01,91.6,92.8,91.2,91.2,1282915
2023-08-02,91.2,91.5,91.0,91.5,1056442
2023-08-03,91.5,91.5,90.5,90.6,838992
2023-08-04,90.7,91.1,90.1,90.1,1232691
2023-08-07,90.1,90.8,90.0,90.8,1112919
2023-08-08,90.8,91.2,90.1,90.7,825329
2023-08-09,90.7,90.9,90.1,90.2,592910
2023-08-10,90.5,90.5,88.5,88.5,1339101
2023-08-11,88.5,90.4,88.5,90.4,922105
2023-08-14,90.3,90.3,89.0,89.0,1472862
2023-08-15,90.0,90.0,88.5,88.9,1149381
2023-08-16,88.8,89.4,88.7,89.2,728443
2023-08-17,89.2,89.8,88.6,89.4,2145945
2023-08-18,89.8,90.3,89.0,89.5,2432095
2023-08-21,89.7,90.2,89.2,89.8,1711594
2023-08-22,89.5,89.7,87.8,88.4,1826735
2023-08-23,88.9,88.9,86.1,86.3,1756869
2023-08-24,86.3,88.2,86.0,87.0,904090
2023-08-25,86.2,87.0,86.0,86.2,1406166
2023-08-28,86.4,87.5,86.2,87.0,1379391
2023-08-29,87.0,88.5,86.9,88.4,1393114
2023-08-30,88.5,89.5,88.5,89.1,1351406
2023-08-31,89.1,89.6,88.3,89.1,1532410
2023-09-05,89.1,90.7,89.1,90.1,1943937
2023-09-06,90.2,90.2,89.7,90.2,2019306
2023-09-07,90.0,90.8,89.5,89.5,1767025
2023-09-08,89.5,89.5,89.1,89.5,1342875
2023-09-11,89.6,90.0,88.0,88.5,1651179
2023-09-12,89.0,90.0,88.9,89.9,1573590
2023-09-13,90.0,90.0,88.9,89.1,1583591
2023-09-14,89.0,89.5,88.1,89.1,1513444
2023-09-15,88.9,89.8,88.6,89.8,2148841
2023-09-18,89.5,89.7,88.3,88.8,721550
2023-09-19,88.8,89.2,86.0,88.1,1121369
2023-09-20,88.1,88.4,86.4,88.0,789315
2023-09-21,88.0,88.0,86.8,87.0,1070108
2023-09-22,86.4,89.5,86.0,89.3,2412619
2023-09-25,89.0,89.5,88.3,89.3,2212485
2023-09-26,89.2,89.4,86.9,87.0,1666399
2023-09-27,87.6,89.0,87.0,87.8,1207226
2023-09-28,87.2,88.3,86.6,88.0,1066237
2023-09-29,88.3,88.3,87.1,87.5,450190
2023-10-02,87.1,87.2,86.5,86.5,767433
2023-10-03,86.5,86.7,85.8,86.3,884115
2023-10-04,86.3,86.3,85.3,86.3,925262
2023-10-05,86.0,86.0,84.5,84.5,891392
2023-10-06,84.5,85.4,83.5,85.4,802652
2023-10-09,85.4,85.4,84.0,84.6,1097445
2023-10-10,84.6,86.2,84.6,86.1,735970
2023-10-11,86.2,86.5,85.7,86.5,720549
2023-10-12,86.9,86.9,85.5,86.0,715133
2023-10-13,86.0,86.6,85.5,86.6,663930
2023-10-16,85.6,86.6,85.6,86.1,333530
2023-10-17,86.1,86.5,85.5,85.9,364184
2023-10-18,85.5,86.0,85.0,85.9,1148543
2023-10-19,85.5,86.0,84.1,84.5,1364661
2023-10-20,83.5,85.3,82.7,84.8,940696
2023-10-23,84.5,84.5,82.5,84.5,967700
2023-10-24,84.5,86.5,83.9,86.0,995455
2023-10-25,85.1,85.8,84.6,85.8,660885
2023-10-26,85.0,86.0,83.5,84.5,1421717
2023-10-27,84.6,85.0,83.8,85.0,774937
2023-10-30,83.5,86.0,83.5,85.9,594248
2023-10-31,85.9,86.9,84.9,86.8,1347127
2023-11-01,86.8,87.8,86.1,87.8,1481233
2023-11-02,88.0,89.0,86.6,89.0,1060228
2023-11-03,89.0,89.4,88.1,88.9,1089983
2023-11-06,88.9,89.8,88.5,89.5,775907
2023-11-07,89.0,89.3,88.3,88.3,415337
2023-11-08,88.0,89.7,87.9,89.5,1273201
2023-11-09,89.5,89.5,87.9,87.9,1168331
2023-11-10,87.1,87.5,86.0,86.0,1353101
2023-11-13,86.0,86.1,85.4,85.5,938884
2023-11-14,86.0,86.5,85.4,86.0,988940
2023-11-15,86.5,87.7,86.5,87.7,4069328
2023-11-16,87.0,88.0,86.7,88.0,1285689
2023-11-17,87.8,87.9,85.5,85.6,1589317
2023-11-20,85.6,87.0,85.0,86.1,1099258
2023-11-21,86.1,86.7,85.8,86.6,1152379
2023-11-22,86.3,86.7,85.5,86.7,1013847
2023-11-23,86.7,86.8,85.5,85.5,648155
2023-11-24,85.5,86.0,85.0,86.0,735269
2023-11-27,86.0,86.0,85.1,85.8,443705
2023-11-28,85.5,85.9,84.8,85.8,779400
2023-11-29,85.4,85.9,85.1,85.1,733100
2023-11-30,85.1,85.4,84.7,84.7,927600
2023-12-01,84.9,85.0,84.1,85.0,714700
2023-12-04,85.4,86.2,84.8,86.0,888100
2023-12-05,86.0,86.1,84.8,85.4,992800
2023-12-06,85.3,86.0,85.0,85.9,638000
2023-12-07,85.7,86.0,85.0,85.2,992300
2023-12-08,85.2,85.5,85.0,85.0,1183000
2023-12-11,85.0,85.3,84.1,84.2,1400000
2023-12-12,84.7,84.7,84.0,84.2,1006400
2023-12-13,84.2,84.5,83.7,83.7,1152900
2023-12-14,84.0,84.5,84.0,84.4,840600
2023-12-15,84.0,84.4,82.2,82.2,2530300
2023-12-18,82.8,82.9,81.5,81.5,1804000
2023-12-19,81.5,81.5,80.1,81.2,1961300
2023-12-20,81.2,81.3,80.5,81.1,1872300
2023-12-21,81.0,81.0,80.3,80.9,2030300
2023-12-22,80.9,81.1,80.4,80.9,1579800
2023-12-25,80.9,81.8,80.7,81.8,1301600
2023-12-26,82.0,82.8,82.0,82.8,971200
2023-12-27,82.9,83.2,82.6,82.7,899600
2023-12-28,82.7,83.0,82.4,82.8,703200
2023-12-29,83.5,83.9,80.3,80.3,1621700
2024-01-02,82.9,83.6,82.3,83.5,1785800
2024-01-03,83.5,84.5,82.8,84.5,1373000
2024-01-04,84.5,86.2,84.0,85.9,2657900
2024-01-05,85.9,86.2,85.7,86.2,1180300
2024-01-08,86.3,86.8,86.3,86.8,1607800
2024-01-09,86.8,87.9,86.8,87.8,1926400
2024-01-10,87.8,89.5,87.2,89.5,1795400
2024-01-11,89.5,90.0,88.6,89.3,1489100
2024-01-12,88.1,89.5,87.4,88.7,1909500
2024-01-15,89.0,90.1,88.9,90.0,1914200
2024-01-16,89.0,90.1,88.9,90.0,1367200
2024-01-17,89.0,91.0,89.0,90.9,1578200
2024-01-18,90.9,91.2,90.0,91.1,1422900
2024-01-19,91.0,93.0,90.4,92.6,1472600
2024-01-22,93.5,93.5,92.0,92.0,1046300
2024-01-23,92.1,92.4,90.4,91.5,1256900
2024-01-24,91.6,92.0,90.9,91.1,744700
2024-01-25,91.1,91.6,90.7,91.0,503300
2024-01-26,91.6,92.0,91.4,92.0,953100
2024-01-29,91.8,92.0,90.9,91.2,730500
2024-01-30,91.2,91.2,90.1,91.0,888600
2024-01-31,90.6,90.6,88.5,88.5,945600
2024-02-01,88.0,90.2,88.0,89.8,598100
2024-02-02,89.1,90.5,89.1,90.3,733000
2024-02-05,90.2,90.6,89.4,90.0,1949000
2024-02-06,90.3,90.6,89.1,89.5,1352300
2024-02-07,90.0,90.8,89.3,90.0,1371400
2024-02-15,90.0,90.7,89.1,89.9,1046700
2024-02-16,89.9,90.2,89.5,89.6,734100
2024-02-19,89.9,90.5,89.3,90.2,1045300
2024-02-20,90.1,91.4,89.4,91.3,1404300
2024-02-21,91.7,91.7,90.5,91.2,1367400
2024-02-22,90.6,91.0,89.5,89.5,1223900
2024-02-23,89.5,91.4,88.9,88.9,1800900
2024-02-26,88.9,90.0,88.9,89.5,722000
2024-02-27,89.6,91.2,89.1,91.1,1604900
2024-02-28,91.0,97.4,90.4,97.4,4219900
2024-02-29,98.5,100.5,97.3,97.3,1897000
2024-03-01,98.2,98.2,94.9,97.3,2379600
2024-03-04,98.0,98.0,95.6,96.0,1640400
2024-03-05,96.6,96.6,95.2,95.5,1364800
2024-03-06,95.5,96.8,95.1,95.6,2070600
2024-03-07,95.9,97.4,95.5,95.8,2362300
2024-03-08,95.9,96.5,95.1,95.1,2229600
2024-03-11,95.1,96.0,94.1,94.1,1840000
2024-03-12,94.1,94.9,94.0,94.4,1107000
2024-03-13,94.9,96.5,94.3,96.0,3124500
2024-03-14,96.0,96.1,94.6,95.0,2319300
2024-03-15,95.0,95.0,93.9,94.0,2302500
2024-03-18,94.3,94.5,92.5,93.0,1839300
2024-03-19,92.5,93.5,92.5,92.5,868500
2024-03-20,92.5,94.1,92.5,93.2,897700
2024-03-21,94.0,95.5,94.0,95.2,1452700
2024-03-22,95.2,96.8,95.2,96.4,1844100
2024-03-25,95.0,96.9,94.1,95.7,1368800
2024-03-26,96.0,96.6,95.8,96.3,735400
2024-03-27,96.2,96.2,95.6,95.8,1046200
2024-03-28,96.2,96.4,95.6,95.7,1232800
2024-03-29,95.9,95.9,94.9,94.9,801200
2024-04-01,94.9,96.0,94.7,95.2,1221000
2024-04-02,95.1,95.2,93.9,94.5,969000
2024-04-03,94.4,94.8,93.8,93.8,1321100
2024-04-04,94.9,96.0,94.4,96.0,2022700
2024-04-05,94.8,95.6,94.2,94.9,779200
2024-04-08,94.9,95.3,94.2,94.9,864100
2024-04-09,95.0,95.4,94.2,94.3,686800
2024-04-10,94.3,94.6,94.1,94.5,737400
2024-04-11,94.0,94.6,93.5,94.0,778000
2024-04-12,94.5,95.5,93.8,94.6,844800
2024-04-15,94.6,96.5,92.0,92.0,1900300
2024-04-16,93.8,93.8,90.5,91.0,1857700
2024-04-17,91.2,92.1,89.5,90.5,1452600
2024-04-19,90.0,90.9,89.7,90.5,1324800
2024-04-22,90.5,91.4,90.2,90.6,999100
2024-04-23,90.6,91.2,89.2,90.1,1562900
2024-04-24,91.0,91.1,90.1,90.6,1925200
2024-04-25,90.6,92.9,90.5,91.0,1235700
2024-04-26,91.7,93.3,91.2,91.2,1698300
2024-05-02,92.1,92.5,91.1,91.9,932400
2024-05-03,92.4,93.4,91.8,92.5,1470700
2024-05-06,92.9,93.3,92.7,93.0,1147200
2024-05-07,93.4,94.1,92.9,92.9,1154200
2024-05-08,92.7,93.2,92.1,93.0,1246000
2024-05-09,92.9,93.4,92.3,92.5,606600
2024-05-10,92.7,92.7,91.7,92.0,823400
2024-05-13,92.1,92.4,90.5,91.0,1232600
2024-05-14,91.1,91.6,90.5,90.6,818400
2024-05-15,91.0,91.3,90.8,91.0,883100
2024-05-16,92.0,92.7,91.5,92.6,1713900
2024-05-17,92.6,92.6,91.7,91.8,1084700
2024-05-20,92.3,93.0,91.8,91.9,1043800
2024-05-21,91.9,92.0,90.7,91.1,1486400
2024-05-22,91.5,91.7,90.7,90.7,1347700
2024-05-23,90.7,91.5,90.5,91.0,1317500
2024-05-24,91.0,91.0,90.0,90.2,2241500
2024-05-27,90.4,90.6,89.7,90.2,1058500
2024-05-28,89.8,90.7,89.8,90.7,1350100
2024-05-29,90.8,91.0,89.8,89.8,1186300
