,VCB_open,VCB_high,VCB_low,VCB_close,VCB_volume,VCB_return,VCB_ma5,VCB_ma10,VCB_std_dev,VCB_ema10,Dollar_Index_Open,Dollar_Index_High,Dollar_Index_Low,Dollar_Index_Close,Dollar_Index_Adj Close,Dollar_Index_return,Dollar_Index_ma5,Dollar_Index_ma10,Dollar_Index_std_dev,Dollar_Index_ema10,Dow_Jones_Open,Dow_Jones_High,Dow_Jones_Low,Dow_Jones_Close,Dow_Jones_Adj Close,Dow_Jones_return,Dow_Jones_ma5,Dow_Jones_ma10,Dow_Jones_std_dev,Dow_Jones_ema10,Nasdaq_Open,Nasdaq_High,Nasdaq_Low,Nasdaq_Close,Nasdaq_Adj Close,Nasdaq_return,Nasdaq_ma5,Nasdaq_ma10,Nasdaq_std_dev,Nasdaq_ema10,US_30_Open,US_30_High,US_30_Low,US_30_Close,US_30_Adj Close,US_30_return,US_30_ma5,US_30_ma10,US_30_std_dev,US_30_ema10,US_500_Open,US_500_High,US_500_Low,US_500_Close,US_500_Adj Close,US_500_return,US_500_ma5,US_500_ma10,US_500_std_dev,US_500_ema10,sentiment_score
2021-07-13,70.07,70.07,66.93,67.78,1686000,-2.0507020745001276,0.15521160193836162,0.3053473635298806,1.923806284717386,0.20141732458125491,92.2300033569336,92.80999755859376,92.13999938964844,92.75,92.75,1.2373306082303133,-1.1978033288759473,-1.205186875710186,-0.9048212872949883,-1.218661220290716,34959.9609375,35018.7890625,34876.890625,34888.7890625,34888.7890625,-0.2503185448936792,0.5662168414082748,0.5445032722619447,-0.6727832822790003,0.553637453636752,14715.1298828125,14803.6796875,14660.1904296875,14677.650390625,14677.650390625,-0.27064190135176724,0.9083459668630245,0.895394850967151,-1.3277753395105507,0.8902359242399545,34890.0,34915.0,34747.0,34776.0,34776.0,-0.2366801085864072,0.5267924586531144,0.5056513183473972,-0.6918871391189797,0.5159905525812036,4377.0,4383.75,4356.5,4361.25,4361.25,-0.29032851383674824,0.464229603442746,0.43601678483932643,-0.7394216975025918,0.4448437097098433,0.9091514970059881
2021-07-14,67.78,67.85,65.55,66.73,2251700,-0.9349429673968552,0.03644485266662037,0.2301241040274717,2.5661173250401172,0.12788611817757078,92.8000030517578,92.83000183105467,92.3499984741211,92.41000366210938,92.41000366210938,-0.8340782786109027,-1.205667193114035,-1.1990093984261492,-1.0086430248901654,-1.2155445447156994,34920.828125,35069.1796875,34826.87109375,34933.23046875,34933.23046875,0.06818991624393586,0.5793248892941559,0.5613468124204174,-0.7808185992823441,0.5662462730225687,14780.900390625,14790.5498046875,14632.9501953125,14644.9501953125,14644.9501953125,-0.17687745058839222,0.9064252049233279,0.9010240493981414,-1.3896681857961108,0.8943366260060958,34779.0,34946.0,34667.0,34816.0,34816.0,0.059849590184009156,0.5395577919590514,0.5224112278386058,-0.8077858695487397,0.5281802253863784,4359.5,4384.5,4350.0,4367.75,4367.75,0.06979191284947733,0.4702594019345319,0.45051572194716294,-0.8569834599579942,0.4558087794948745,0.9091514970059881
2021-07-15,65.68,68.5,65.68,67.19,2319400,0.37138985234804994,-0.05048429233254039,0.15851659158578618,2.6228817955527046,0.07429879372523629,92.4000015258789,92.69000244140624,92.2699966430664,92.62000274658205,92.62000274658205,0.48801365383341655,-1.1967773692777126,-1.1959206597841296,-0.9828499752007736,-1.2064324691294577,34924.80859375,34990.41015625,34762.87109375,34987.01953125,34987.01953125,0.08769792752786218,0.6087839383910053,0.5740793753619896,-0.7898573373594057,0.5791321639987574,14635.7802734375,14650.3701171875,14451.7998046875,14543.1298828125,14543.1298828125,-0.46357741056607044,0.904834830454028,0.9029152345617362,-1.4536316337449138,0.8888436371044268,34798.0,34878.0,34593.0,34864.0,34864.0,0.07683273883175673,0.5688974693154395,0.5344752493763956,-0.8126673472361245,0.5404172047175476,4366.5,4370.25,4332.5,4352.0,4352.0,-0.29912037635453237,0.4833239653334036,0.4612525441786213,-1.073393588853951,0.4599640411015461,0.9091514970059881
2021-07-16,67.19,67.78,66.21,67.19,1467300,-0.03089933757249275,-0.12524023569806395,0.09461219244737643,2.5287370770748847,0.030454619173325724,92.58999633789062,92.76000213623048,92.52999877929688,92.69000244140624,92.69000244140624,0.15033310180424383,-1.1776300363333838,-1.1943762250043275,-0.9560324535893704,-1.1967897784597012,35007.94140625,35090.01171875,34647.8203125,34687.8515625,34687.8515625,-0.6524250569995903,0.5992798960277248,0.575506879274348,-0.804113250257389,0.5753834630498229,14597.509765625,14623.01953125,14413.3203125,14427.240234375,14427.240234375,-0.5252353943212976,0.8785985953966128,0.8983228882957124,-1.2522658688930806,0.8742786502244019,34838.0,34975.0,34524.0,34564.0,34564.0,-0.665325622716638,0.5592719962178171,0.5357724559933621,-0.8264299025320329,0.5362817120133448,4347.75,4368.0,4314.25,4318.5,4318.5,-0.5953023896754412,0.4694219299217837,0.4625629437423043,-1.1169443150776783,0.45311990658274043,0.9091514970059881
2021-07-19,65.55,65.68,62.86,63.58,2542200,-3.1663806492540667,-0.22871244958395795,0.009013310944636026,3.0456628683767133,-0.05701398254572792,92.70999908447266,93.04000091552734,92.63999938964844,92.88999938964844,92.88999938964844,0.462460100968661,-1.1550638814987741,-1.183050937261985,-0.8916708527594326,-1.1826507835359161,34528.48046875,34528.48046875,33741.76171875,33962.0390625,33962.0390625,-1.5599782977709995,0.5453684697618518,0.5538444612100909,-0.30690602779484594,0.5376431921566674,14235.98046875,14313.599609375,14178.66015625,14274.98046875,14274.98046875,-0.6820926708983392,0.8348275723634901,0.8807359033149985,-0.7385135392326022,0.8491305837316635,34555.0,34579.0,33623.0,33839.0,33839.0,-1.5849423113302903,0.5059458457946281,0.5140312730930006,-0.3144733906146542,0.498708174209333,4320.0,4320.75,4224.0,4251.25,4251.25,-1.1653463353008429,0.42746458208310023,0.44709177470012185,-0.5783850822891788,0.426955925157656,0.9091514970059881
2021-07-20,64.11,66.21,61.29,65.68,2386000,1.8966274705274124,-0.2614864539822049,-0.0518255635118573,2.9030722634079917,-0.09856485308647324,92.87999725341795,93.16999816894533,92.8000030517578,92.97000122070312,92.97000122070312,0.17381746860796587,-1.1475417429341386,-1.1758439240698015,-0.7751859322215998,-1.1685826113045612,33981.7890625,34621.7890625,33981.7890625,34511.98828125,34511.98828125,1.1624844511192038,0.5257252345536015,0.5521262417016003,-0.2939705604573513,0.5330366878712384,14330.4599609375,14555.75,14271.23046875,14498.8798828125,14498.8798828125,0.9100811946365029,0.817752174080527,0.8727830266028666,-0.7389419168686707,0.8480115835451095,33918.0,34502.0,33843.0,34400.0,34400.0,1.2067603932844178,0.48659195336304467,0.5124746251526405,-0.30272645007847226,0.4944221384668702,4262.75,4329.0,4252.75,4315.5,4315.5,1.055908640461502,0.41213884424980934,0.44396372412875273,-0.555088094410593,0.42519590262186224,0.9091514970059881
2021-07-21,65.22,65.88,64.44,64.9,1463700,-0.7239470180870569,-0.29004665781496275,-0.12602698145362703,2.2961882660934667,-0.14370920668163484,92.97000122070312,93.19000244140624,92.7300033569336,92.75,92.75,-0.5447861506006617,-1.1359168094137368,-1.1739563542931455,-0.7591883884249381,-1.1639469044255597,34556.9609375,34820.23828125,34556.9609375,34798.0,34798.0,0.5826156869620647,0.5186754511211831,0.555180192614348,-0.28799603012688224,0.5429309386777217,14508.75,14633.1396484375,14498.650390625,14631.9501953125,14631.9501953125,0.515243002669509,0.8165104693922391,0.8711848525802712,-0.7587779674785466,0.8586597479483733,34427.0,34739.0,34361.0,34689.0,34689.0,0.598871652250356,0.48005486735556835,0.5156138651657014,-0.29512646485389626,0.5045442045403193,4318.75,4355.25,4310.0,4350.5,4350.5,0.548988117786424,0.4063602873618473,0.4440905369897539,-0.554093082155122,0.43445846002023275,0.9091514970059881
2021-07-22,64.83,66.01,64.24,65.75,1455800,0.7334218253165041,-0.3125202608309032,-0.1811278225311482,1.5871301056408267,-0.16849683089608372,92.8000030517578,92.91999816894533,92.51000213623048,92.81999969482422,92.81999969482422,0.1500972612719763,-1.129078643914592,-1.166062940189674,-0.7663691870041308,-1.1579666972435416,34799.6796875,34879.28125,34673.03125,34823.3515625,34823.3515625,0.028195789962755558,0.5101431747401545,0.5657293089705708,-0.34230620047310534,0.5522373169632712,14652.7197265625,14694.1904296875,14617.8701171875,14684.599609375,14684.599609375,0.17665924485728937,0.8300230557555901,0.8772098234597544,-0.714216318852327,0.87194707691937,34733.0,34789.0,34557.0,34709.0,34709.0,0.01720423213338262,0.47207653403935756,0.5263806800865245,-0.3542224125440403,0.5137690660775469,4355.0,4371.5,4341.5,4359.5,4359.5,0.11165555930033935,0.4088727034000918,0.4519529343718455,-0.5664532593716635,0.44478900700289503,0.9091514970059881
2021-07-23,65.09,65.42,63.58,63.58,1700300,-1.956940801820267,-0.368860335058365,-0.2471545079878078,0.9569814708260952,-0.21979244169342574,92.80999755859376,93.0199966430664,92.77999877929688,92.91000366210938,92.91000366210938,0.19795361154181315,-1.121556505349959,-1.1526783187958667,-0.9157799388534178,-1.150261349242754,34855.109375,35095.328125,34855.109375,35061.55078125,35061.55078125,0.47647409622295717,0.5296247204702194,0.5707589351527886,-0.2894500345043737,0.5712307604780706,14753.0595703125,14846.0595703125,14698.76953125,14836.990234375,14836.990234375,0.5880366332660667,0.8691606323729936,0.8837296041762834,-0.540425149582183,0.89606115852229,34768.0,34993.0,34739.0,34951.0,34951.0,0.4926492378084319,0.4919966307708004,0.531569506554391,-0.29705673985513664,0.5327290505358449,4371.5,4408.25,4367.25,4403.0,4403.0,0.684200795074715,0.4371792574309793,0.45922353840259783,-0.413870587130363,0.4665430455416546,0.9091514970059881
2021-07-26,63.26,63.91,62.73,62.93,1264200,-0.6275147781748401,-0.3790046697530612,-0.3043776353835799,0.5552296045920143,-0.2710517334579239,92.91000366210938,92.95999908447266,92.52999877929688,92.6500015258789,92.6500015258789,-0.6409812635590706,-1.1297623561207908,-1.1454713056036856,-1.1201793637271447,-1.1520815412901637,35055.859375,35150.37109375,34950.19140625,35144.30859375,35144.30859375,0.1478864183118109,0.5912583466130583,0.5746516703649667,-0.23405063918795907,0.5907243154767857,14821.0302734375,14863.650390625,14790.490234375,14840.7099609375,14840.7099609375,-0.02647344205118074,0.9231967064308664,0.8889171175379089,-0.4109352923110585,0.9161141030908482,34944.0,35072.0,34652.0,35034.0,35034.0,0.1508792806610811,0.5535070069828772,0.5356946235963433,-0.23623328527442672,0.5521559252136403,4400.5,4416.75,4375.5,4414.25,4414.25,0.1468609589612191,0.49178243266216043,0.4656064524063403,-0.2627667746062453,0.48778191800790566,0.9091514970059881
2021-07-27,63.91,63.98,62.27,62.27,2654200,-0.6429506867127577,-0.4322234102283092,-0.3476879969152686,0.6652839988433676,-0.322424235121749,92.62999725341795,92.83999633789062,92.31999969482422,92.43000030517578,92.43000030517578,-0.5466058230441762,-1.1482257159996292,-1.1509623819764323,-1.035286708266086,-1.1604454051846953,35078.8984375,35078.8984375,34878.0703125,35058.51953125,35058.51953125,-0.20428640665083755,0.6197499061496261,0.5791120811585733,-0.1959675253793075,0.6025753155384634,14807.9501953125,14811.080078125,14503.759765625,14660.580078125,14660.580078125,-0.7782067579710066,0.9386416210936901,0.8880931415493836,-0.41773837199040553,0.9168679064832521,35039.0,35040.0,34762.0,34953.0,34953.0,-0.19752841884714215,0.5819716413303903,0.5402867350204065,-0.1944262671462465,0.5642307978494538,4415.75,4416.0,4364.75,4394.5,4394.5,-0.36196482379439526,0.5182465482650028,0.4712284892440726,-0.19336734772147793,0.49911986664773794,0.9091514970059881
2021-07-28,62.34,63.58,62.34,63.58,1490800,1.1968058353019901,-0.45282421299292164,-0.3724480039615168,0.5748904595420905,-0.34573304515078807,92.45999908447266,92.75,92.23999786376952,92.31999969482422,92.31999969482422,-0.2828988835859184,-1.1629280065961536,-1.1525068167562345,-0.983098550154628,-1.1707258744808198,35109.94921875,35116.37109375,34876.83984375,34930.9296875,34930.9296875,-0.2921781840688064,0.6266797461278223,0.5790516180631929,-0.1963392596728775,0.6061764300794681,14715.66015625,14798.8798828125,14645.6298828125,14762.580078125,14762.580078125,0.3804982069927631,0.9511188317028341,0.8937710808941117,-0.35029341982916595,0.9263483779504331,34844.0,35018.0,34764.0,34834.0,34834.0,-0.2787452778369034,0.58943524346491,0.5407537294025133,-0.19132020565132787,0.56849837097164,4380.0,4407.75,4377.5,4393.75,4393.75,-0.0504480382844349,0.5327348140855455,0.4756246684254566,-0.14128395997319365,0.5081670291695404,0.9091514970059881
2021-07-29,63.85,64.17,63.58,64.17,1191800,0.5106439085127157,-0.4774827496354117,-0.39618616944712354,0.24219851457406028,-0.3563712868923516,92.2699966430664,92.29000091552734,91.86000061035156,91.86000061035156,91.86000061035156,-1.1272821113792815,-1.1957516705387699,-1.1655481722356007,-0.5838319747490404,-1.19351125596514,34985.98828125,35171.51953125,34985.98828125,35084.53125,35084.53125,0.2972911849367453,0.6402954663929462,0.5816141651769707,-0.16934603641396773,0.6164605735843747,14771.169921875,14833.740234375,14761.3798828125,14778.259765625,14778.259765625,0.022764278465264826,0.960064851327563,0.9051206902010465,-0.30449804374063266,0.9354676803762331,34867.0,35061.0,34774.0,34974.0,34974.0,0.2731142044560269,0.603075619779722,0.5436075839598399,-0.1610152606013203,0.5785922195024421,4393.75,4422.5,4380.5,4411.75,4411.75,0.2584568601553897,0.5502379791519819,0.4857274263519091,-0.04044001406815337,0.521073434909915,0.9091514970059881
2021-07-30,63.78,64.76,63.72,64.24,1354600,0.03276081226854681,-0.4671823482531058,-0.41937411255392665,-0.27375851402971985,-0.3640748245611359,91.8499984741211,92.1999969482422,91.77999877929688,92.16999816894533,92.16999816894533,0.7334101174774486,-1.2210534567760474,-1.1744712531648058,-0.49797221755039367,-1.2024670121486354,35013.26171875,35106.30078125,34871.12890625,34935.46875,34935.46875,-0.3368710609567704,0.633722605829436,0.5881213903318979,-0.1713825520915793,0.6177539335781843,14615.849609375,14728.7802734375,14615.849609375,14672.6796875,14672.6796875,-0.4752096793320306,0.9443706069898742,0.9169679376378929,-0.45778015023858887,0.9337540984837168,34978.0,34997.0,34756.0,34832.0,34832.0,-0.32748043701190593,0.5969503187176001,0.5505606114267818,-0.1642289396375641,0.5801543079400067,4394.25,4405.0,4370.75,4389.5,4389.5,-0.40316790627767596,0.5457156302831421,0.4977323771933839,-0.09451103169322778,0.5248294410714053,0.9091514970059881
2021-08-02,63.58,64.7,63.19,63.58,1285000,-0.6304695648669659,-0.45703801355841067,-0.41937411255392776,-0.27375851402971985,-0.3798108001466504,92.08999633789062,92.16999816894533,91.91000366210938,92.0500030517578,92.0500030517578,-0.3077886223883334,-1.2415682141327715,-1.1888852795491678,-0.44892117170162593,-1.2135440661081316,34968.55859375,35192.109375,34808.19921875,34838.16015625,34838.16015625,-0.22954223450051908,0.6177625917697482,0.6111453059072761,-0.8108388546169022,0.6141635597109295,14758.599609375,14770.41015625,14665.669921875,14681.0703125,14681.0703125,-0.006985862684787274,0.9291225069974448,0.9365697041804799,-1.1270600818806373,0.9330812159331936,34872.0,35082.0,34694.0,34721.0,34721.0,-0.262550926219562,0.5808392327306715,0.5734433361500726,-0.8335938564481551,0.5761977806181138,4396.5,4419.75,4377.25,4379.75,4379.75,-0.19888103729768172,0.534158516507218,0.5194596473783045,-0.7758668021384632,0.524921105181479,0.9091514970059881
2021-08-03,63.65,64.76,63.58,64.76,1265700,1.0521871545979242,-0.41817740834334627,-0.42660560667537134,-0.4317396742719519,-0.3758204836067692,92.05999755859376,92.16000366210938,91.88999938964844,92.08000183105467,92.08000183105467,0.054624615454173596,-1.2535351341859198,-1.204157339802042,-0.5104212575969769,-1.2216697059862867,34864.1015625,35120.94140625,34714.328125,35116.3984375,35116.3984375,0.5605585463441283,0.620779912926285,0.6270288276141168,-1.0257889560052813,0.6245178411799577,14713.990234375,14762.599609375,14584.08984375,14761.2900390625,14761.2900390625,0.2898847883845547,0.9387418939707868,0.9492361195079776,-1.410826043675807,0.9395017095312549,34765.0,35009.0,34602.0,34998.0,34998.0,0.5674056373310288,0.5831555230482811,0.5889579272889943,-1.0608173833994639,0.5860235418221148,4383.75,4417.0,4365.25,4415.0,4415.0,0.5445076759038368,0.5410257870117521,0.536283486937835,-1.0642376685237642,0.5357751258967316,0.9091514970059881
2021-08-04,65.03,65.09,64.31,64.57,1160300,-0.20211694211387463,-0.4027268062698887,-0.42919951217545393,-0.47105661268938503,-0.37527126312649567,92.04000091552734,92.30999755859376,91.81999969482422,92.2699966430664,92.2699966430664,0.4414582137766586,-1.2552448059903532,-1.212394019819954,-0.5699360803666678,-1.2223809836144022,35047.44140625,35047.44140625,34790.62109375,34792.671875,34792.671875,-0.7014099904528378,0.6135723091593646,0.6268888078142868,-1.0226491211626538,0.6175246224971127,14747.2099609375,14812.3701171875,14734.1201171875,14780.5302734375,14780.5302734375,0.03740670486718102,0.9404564202534971,0.95640801028316,-1.4848896235939466,0.9464268025443491,34960.0,35000.0,34674.0,34690.0,34690.0,-0.6798690172865187,0.5757433940319296,0.5889838714213332,-1.0614146371395994,0.5795379658411947,4409.75,4415.0,4391.25,4394.75,4394.75,-0.3701076779581338,0.541360775816851,0.5437654457369231,-1.236036150481048,0.5384634837088587,0.9091514970059881
2021-08-05,64.24,65.22,64.17,65.16,1127700,0.5023408604466771,-0.38727620419642783,-0.43383710079681487,-0.6211301451504263,-0.3663892980877118,92.27999877929688,92.3499984741211,92.12000274658205,92.23999786376952,92.23999786376952,-0.09031882406108464,-1.2422521871982644,-1.2223466366573008,-0.6925491774817112,-1.2239003423079298,34815.609375,35067.5390625,34815.609375,35064.25,35064.25,0.5472838882492438,0.6125150147377735,0.6332194684122416,-1.0601957788322973,0.6247765925527964,14794.080078125,14896.4697265625,14776.0302734375,14895.1201171875,14895.1201171875,0.42875930531530604,0.9516184238235132,0.9665697365860414,-1.3786648659877354,0.9620505589209469,34716.0,34949.0,34667.0,34943.0,34943.0,0.5165053308448377,0.5741477273686882,0.5950547983887375,-1.1063850207608557,0.5861627000788868,4396.25,4422.75,4393.75,4421.5,4421.5,0.40251318313372414,0.5446269166665701,0.5542486422463792,-1.3584585311551227,0.5488428750095927,0.9091514970059881
2021-08-06,65.42,65.42,64.31,64.31,1114400,-0.7921707229545706,-0.38618373738315326,-0.4280990674178438,-0.6179990613845535,-0.3712709008739354,92.2699966430664,92.83999633789062,92.26000213623048,92.8000030517578,92.8000030517578,1.3337641675593417,-1.2207114702433035,-1.224234206433957,-0.763977189246278,-1.2076443667687609,35077.44140625,35246.7890625,35077.44140625,35208.51171875,35208.51171875,0.2765276706449734,0.6267491870750024,0.6370815101345736,-1.0004606666621332,0.6376016213137474,14864.2197265625,14890.1796875,14788.58984375,14835.759765625,14835.759765625,-0.2835142622741261,0.9671951390215344,0.9665103424358388,-1.3798676126793201,0.9696752624425019,34922.0,35137.0,34883.0,35091.0,35091.0,0.28920153536967,0.5874792649744845,0.5986869769162441,-1.048310301359464,0.5985624034223188,4420.25,4433.25,4416.0,4429.5,4429.5,0.09287925760286242,0.5580264688705407,0.5587293633350993,-1.2712606303933593,0.5597814073040482,0.9091514970059881
2021-08-09,64.31,64.83,64.04,64.44,1228900,0.08706928227977562,-0.3727620022486334,-0.41622998467503874,-0.7135225017656226,-0.3734069083856931,92.77999877929688,92.98999786376952,92.72000122070312,92.9499969482422,92.9499969482422,0.34192544658676627,-1.1899394646378645,-1.219086395975649,-0.6000010299435977,-1.189657001793194,35229.671875,35229.671875,35041.23828125,35101.8515625,35101.8515625,-0.24743942510083705,0.6404958473079773,0.6359657658498452,-1.0146776904373207,0.6429995109959172,14855.759765625,14883.8095703125,14802.6904296875,14860.1796875,14860.1796875,0.05819560742757606,0.9843029044564536,0.9674501370172597,-1.3575380347326271,0.9780357290659045,35100.0,35105.0,34940.0,34998.0,34998.0,-0.2226705211679072,0.6017373187073262,0.5977529881520285,-1.0613781279979,0.6043218695710088,4428.0,4432.0,4412.25,4425.75,4425.75,-0.0993766374722232,0.5734359539051067,0.5606738272037881,-1.233000058970519,0.5675844109910293,0.9091514970059881
2021-08-10,64.9,65.03,64.57,64.9,1556400,0.3856859765708773,-0.3705770686220831,-0.39555734387134733,-1.1116662305883838,-0.36857997919917873,92.9800033569336,93.13999938964844,92.94000244140624,93.05999755859376,93.05999755859376,0.2455493652200709,-1.1564320884890469,-1.2082758761873773,-0.37301101640109,-1.1715027588853135,35135.171875,35285.16015625,35091.91015625,35264.671875,35264.671875,0.31498390699125917,0.6482255818331714,0.6413833207883416,-0.9318418241653749,0.6551941367694698,14887.75,14894.6103515625,14754.48046875,14788.08984375,14788.08984375,-0.3360633817972808,0.986862707773814,0.9736049736775432,-1.4519041178936436,0.978611557680052,35016.0,35176.0,34924.0,35155.0,35155.0,0.30782335826296137,0.6098185982598755,0.602993702884573,-0.9746906271385553,0.6164380532972411,4427.25,4438.25,4416.5,4430.0,4430.0,0.031418789115386335,0.5784607859815958,0.5666763026245255,-1.1968533154861405,0.5752682852293839,0.9091514970059881
2021-08-11,65.09,66.67,64.96,65.88,1711800,0.8503180031701143,-0.35013233254508264,-0.3774786085677379,-0.9614494302389458,-0.35062397727892186,93.06999969482422,93.19000244140624,92.8000030517578,92.91000366210938,92.91000366210938,-0.3767872635317005,-1.1345493850013417,-1.1981516263928114,-0.27656279921307014,-1.161336308767841,35300.890625,35501.16015625,35300.890625,35484.96875,35484.96875,0.4329598823022219,0.6843161395662247,0.6559431215869528,-0.7431574840272516,0.6756954700486615,14834.3798828125,14842.5,14692.41015625,14765.1396484375,14765.1396484375,-0.13585989552200542,0.98539266075703,0.9737285229376074,-1.4526135243784426,0.9770883354816943,35164.0,35394.0,35106.0,35372.0,35372.0,0.4332090823881623,0.6449232648512034,0.6169516460831347,-0.7761477631020549,0.6365847011092189,4429.25,4443.25,4420.75,4440.5,4440.5,0.1334785240127045,0.5937865238148866,0.5745809709602853,-1.145639753763357,0.5847658641754253,0.9091514970059881
2021-08-12,65.88,66.08,65.22,65.49,986600,-0.37637119288667475,-0.3449821318539294,-0.3671029865674064,-0.9103776091345472,-0.3415067963750791,92.88999938964844,93.04000091552734,92.8499984741211,93.04000091552734,93.04000091552734,0.29358108707782665,-1.1071962012861811,-1.177903257721264,-0.32072775368278594,-1.1489561394860313,35481.94140625,35510.76953125,35352.53125,35499.8515625,35499.8515625,0.005522275001078873,0.7070247547683561,0.6668574802069578,-0.6017005242987878,0.6931802624653945,14751.3603515625,14824.3095703125,14698.9404296875,14816.259765625,14816.259765625,0.16840461231045561,0.9778602555066269,0.9755627651381503,-1.4446497829760003,0.9802843624856599,35381.0,35438.0,35255.0,35402.0,35402.0,0.03739276092750622,0.6685494260908201,0.628055734724368,-0.6203816340396147,0.6544830787165364,4440.0,4456.25,4430.25,4454.5,4454.5,0.19012838784576555,0.604841154383163,0.5818093040373694,-1.0208400773491912,0.5968176409205223,0.9091514970059881
2021-08-13,65.49,65.49,64.44,65.29,1328900,-0.20911942854819393,-0.32968759646807994,-0.3588496508853237,-0.9153578206288152,-0.3369057941595822,92.97000122070312,93.01000213623048,92.47000122070312,92.5199966430664,92.5199966430664,-1.262287856788943,-1.1167699981879915,-1.1718974133944464,-0.3860646337373102,-1.1550760454424738,35551.55859375,35610.5703125,35474.78125,35515.37890625,35515.37890625,0.006841072392071588,0.7230222384300407,0.6820971572037254,-0.5381911720583571,0.7082277662193532,14825.0703125,14850.6103515625,14797.2197265625,14822.900390625,14822.900390625,-0.014489395069550307,0.9766319827200138,0.9828138481136021,-1.558631389969475,0.9834763589856326,35429.0,35519.0,35381.0,35420.0,35420.0,0.012141370758205658,0.6854840819684554,0.6433108845398965,-0.5441983598952046,0.6699760598519415,4455.75,4463.25,4451.0,4462.5,4462.5,0.09190897741300587,0.6158957849514379,0.5941524225081812,-0.9734869676058014,0.6091244885785471,0.9091514970059881
2021-08-16,65.29,65.94,64.9,65.94,1992400,0.5500902429681173,-0.3062775933264753,-0.340299296399881,-1.0298830524811895,-0.32385118214386704,92.5199966430664,92.66000366210938,92.4800033569336,92.62999725341795,92.62999725341795,0.2467739411015595,-1.1277112195021968,-1.1619449274746867,-0.5305791178290128,-1.1566459332971482,35490.828125,35631.19140625,35231.87109375,35625.3984375,35625.3984375,0.20197614716732643,0.7503155852592424,0.7027852879364571,-0.5334505659344283,0.7257951582507965,14771.5302734375,14794.6796875,14610.01953125,14793.759765625,14793.759765625,-0.1609807523782243,0.9702878343824798,0.9882533152314452,-1.7243510501001094,0.9835556941037068,35383.0,35547.0,35146.0,35534.0,35534.0,0.2136034196882376,0.7130736733070934,0.6644034641317748,-0.5338331756198811,0.6880282106732893,4456.25,4476.5,4432.5,4474.0,4474.0,0.14845020042713958,0.6320589947974785,0.6100885720407019,-1.0193881183257785,0.6227102882035505,0.9091514970059881
2021-08-17,67.19,67.52,66.21,66.21,1688700,0.2080558576549667,-0.2858328572494737,-0.3289018328389092,-0.9088237502414076,-0.309311148214503,92.62000274658205,93.16999816894533,92.61000061035156,93.12999725341795,93.12999725341795,1.1838469844196593,-1.1253178354915672,-1.143927394494234,-0.6320798863155939,-1.1423063467438987,35500.01171875,35500.01171875,35120.30859375,35343.28125,35343.28125,-0.6060811929846072,0.7544136193386187,0.7087476266562639,-0.5514071142494433,0.7266913177456967,14670.5595703125,14716.9501953125,14550.8798828125,14656.1796875,14656.1796875,-0.6060132169665378,0.9576883375018249,0.9831796877959224,-1.5138454452286871,0.9716649994055527,35508.0,35516.0,35034.0,35259.0,35259.0,-0.6009637818973851,0.7184268775966807,0.6711748826723402,-0.5529262768135673,0.6898295494438286,4472.0,4472.25,4411.75,4443.5,4443.5,-0.5315694737405185,0.6365813436663182,0.6149074607587575,-1.0510437948367788,0.6244994120701669,0.9091514970059881
2021-08-18,66.21,67.19,65.35,66.21,1848000,-0.03089933757249275,-0.2806826565583205,-0.3160109085354672,-0.8757975855376536,-0.2974147568177509,93.13999938964844,93.26000213623048,92.95999908447266,93.13999938964844,93.13999938964844,0.005978073071771046,-1.117453971253482,-1.1289984692382116,-0.720842215257829,-1.1302614101876334,35310.19921875,35356.80078125,34943.41015625,34960.69140625,34960.69140625,-0.8192281712281183,0.7270821919899969,0.713163075080129,-0.6751359346972495,0.7091476483818455,14636.240234375,14697.25,14516.2998046875,14525.91015625,14525.91015625,-0.5810427233134036,0.9348381542690468,0.9708892940050634,-1.076393232979364,0.9506159249703454,35212.0,35286.0,34790.0,34887.0,34887.0,-0.8099604654195559,0.6934624152846662,0.676285876743188,-0.695217424230859,0.6737603893632546,4436.75,4449.75,4381.5,4394.5,4394.5,-0.8363324684484144,0.6211718586317523,0.614865189805091,-1.0492974697367812,0.6109796345168603,0.9091514970059881
2021-08-19,66.01,67.52,65.42,67.39,2576600,1.0091646885896508,-0.25102998591228803,-0.2984823956106637,-0.5460935256912319,-0.2708161400196517,93.13999938964844,93.58000183105467,93.13999938964844,93.56999969482422,93.56999969482422,1.0099391749868905,-1.0993325979073876,-1.1061761298787178,-0.7261880371189244,-1.1069697779428107,34874.671875,34997.80859375,34690.25,34894.12109375,34894.12109375,-0.16490568683414586,0.6955044812671358,0.7086921935976795,-0.578862877898951,0.6916135733921907,14423.16015625,14610.759765625,14423.16015625,14541.7900390625,14541.7900390625,0.02465067691255337,0.9086219737870509,0.9538342166361644,-0.9427244968199492,0.9347739048434563,34860.0,34934.0,34494.0,34818.0,34818.0,-0.17268268959563168,0.6634021142739099,0.6730428602007714,-0.6218094604550191,0.6573589544103154,4389.75,4414.75,4347.75,4401.5,4401.5,0.07721173357465867,0.6034174519614905,0.6114835135117179,-0.9717658707070622,0.602058513504233,0.9091514970059881
